"source_schema","source_table","source_column","table_description","column_description","column_data_type"
"dbo","cmc_meio_id_ovrd","grgr_ck","ID Card Override","Group Contrived Key","int"
"dbo","cmc_meio_id_ovrd","sgsg_ck","ID Card Override","Subgroup Contrived Key","int"
"dbo","cmc_meio_id_ovrd","cspd_cat","ID Card Override","Class Product Category","char"
"dbo","cmc_meio_id_ovrd","meio_supp_rqst","ID Card Override","Suppress Request","char"
"dbo","cmc_meio_id_ovrd","meio_card_stock","ID Card Override","Card Stock","char"
"dbo","cmc_meio_id_ovrd","meio_mctr_ctyp","ID Card Override","Card Type","char"
"dbo","cmc_meio_id_ovrd","meio_id_card_num","ID Card Override","Card Number","smallint"
"dbo","cmc_meio_id_ovrd","meio_lock_token","ID Card Override","Lock Token","smallint"
"dbo","cmc_meio_id_ovrd","atxr_source_id","ID Card Override","Attachment Source Id","datetime"
