"source_schema","source_table","source_column","table_description","column_description","column_data_type"
"dbo","cmc_mctd_trr_dtl","metr_tr_reply","Transaction Reply Report details","Transaction Reply Code","char"
"dbo","cmc_mctd_trr_dtl","metr_tr_type","Transaction Reply Report details","Transaction Type","char"
"dbo","cmc_mctd_trr_dtl","mcto_proc_order","Transaction Reply Report details","Processing Order","smallint"
"dbo","cmc_mctd_trr_dtl","mcod_seq_no","Transaction Reply Report details","Sequence Number","smallint"
"dbo","cmc_mctd_trr_dtl","mctd_source_tbl","Transaction Reply Report details","Field Source Table","varchar"
"dbo","cmc_mctd_trr_dtl","mctd_source_val","Transaction Reply Report details","Field Source Value","varchar"
"dbo","cmc_mctd_trr_dtl","mctd_lock_token","Transaction Reply Report details","Lock Token","smallint"
"dbo","cmc_mctd_trr_dtl","atxr_source_id","Transaction Reply Report details","Attachment Source Id","datetime"
