"source_schema","source_table","source_column","table_description","column_description","column_data_type"
"dbo","nwx_wfol_followup","wfol_followup_id","Follow-up","Follow-up Contrived Key","int"
"dbo","nwx_wfol_followup","wfol_rel_queue_id","Follow-up","Original Queue Contrived Key","int"
"dbo","nwx_wfol_followup","wfol_rel_msg_type","Follow-up","Original Message Type","int"
"dbo","nwx_wfol_followup","wfol_rel_msg_id","Follow-up","Original Message ID","varchar"
"dbo","nwx_wfol_followup","wfol_followup_type","Follow-up","Follow-up Type","int"
"dbo","nwx_wfol_followup","wfol_flwup_owner","Follow-up","Follow-up Owner ID","char"
"dbo","nwx_wfol_followup","wfol_followup_date","Follow-up","Follow-up Date","datetime"
"dbo","nwx_wfol_followup","wfol_status","Follow-up","Status","int"
"dbo","nwx_wfol_followup","wfol_worked_user","Follow-up","Worked User ID","char"
"dbo","nwx_wfol_followup","wfol_worked_dtm","Follow-up","Worked Date","datetime"
"dbo","nwx_wfol_followup","wfdn_trans_id","Follow-up","Facets GUID","varchar"
"dbo","nwx_wfol_followup","wrol_role_id","Follow-up","Original Workflow Role Contrived Key","int"
