"source_schema","source_table","source_column","table_description","column_description","column_data_type"
"dbo","cer_srdd_disp_data","srds_id","System Configurable Display Data","Configurable List ID","varchar"
"dbo","cer_srdd_disp_data","srdd_type","System Configurable Display Data","List Display Type","char"
"dbo","cer_srdd_disp_data","srdd_seq_no","System Configurable Display Data","List Display Data Sequence No.","smallint"
"dbo","cer_srdd_disp_data","srdd_label","System Configurable Display Data","Configurable List Data Label","varchar"
"dbo","cer_srdd_disp_data","srdd_data_id","System Configurable Display Data","Configurable List Data ID","varchar"
"dbo","cer_srdd_disp_data","srdd_disp_len","System Configurable Display Data","Config. List Display Width","smallint"
"dbo","cer_srdd_disp_data","srdd_data_type","System Configurable Display Data","Config. List Data Type","smallint"
"dbo","cer_srdd_disp_data","srdd_lock_token","System Configurable Display Data","Lock Token","smallint"
